age,gender,caste,income,zip_code,education,loan_amount,credit_score,approved
49,male,st,70438.3,401-227,graduate,21118.88,615.32,0
42,female,general,60270.6,101-997,graduate,41923.99,710.03,1
62,male,general,92184.16,100-243,postgraduate,21015.66,694.96,0
50,female,general,83855.23,101-271,postgraduate,37302.95,742.53,1
22,female,general,111832.56,100-724,postgraduate,18833.84,,1
57,male,general,60576.51,102-782,graduate,32291.57,596.57,1
29,non-binary,general,80761.69,102-573,graduate,41053.82,705.06,1
34,female,general,67974.21,101-983,high_school,21962.44,632.04,1
40,male,obc,88473.14,201-134,postgraduate,18993.47,636.03,1
30,male,sc,91101.15,300-658,postgraduate,21136.93,735.7,0
62,male,obc,93097.04,202-645,postgraduate,24825.69,,1
64,female,general,61939.92,101-388,graduate,27896.84,,0
27,male,sc,83909.4,301-908,graduate,24640.03,666.25,1
35,male,general,102791.93,100-597,graduate,21220.14,669.58,0
37,female,sc,61960.6,300-321,high_school,42590.88,717.67,0
50,male,obc,93640.85,201-179,graduate,23196.05,,1
47,male,general,86831.73,101-196,graduate,19419.09,669.65,1
50,female,general,106468.0,101-906,high_school,32474.6,743.93,1
22,male,sc,88533.19,300-325,graduate,32617.92,797.3,1
43,male,st,92674.49,401-915,postgraduate,37712.4,605.38,0
30,male,obc,83890.77,202-207,graduate,42350.77,698.21,1
31,male,st,84654.03,400-984,graduate,28116.45,,0
55,male,st,84542.51,401-849,graduate,22405.71,674.57,0
27,female,general,40232.7,100-204,high_school,7879.87,,1
22,non-binary,obc,62466.75,200-177,postgraduate,16559.34,721.57,0
42,male,general,84707.99,102-822,high_school,26877.06,718.75,1
53,non-binary,obc,64093.61,201-170,high_school,14371.52,818.76,0
43,female,general,52022.25,100-335,graduate,10733.9,607.34,1
28,female,st,54613.98,401-820,postgraduate,25592.45,583.86,1
55,female,obc,82563.02,201-915,graduate,31990.83,793.01,1
37,female,general,68826.84,102-790,postgraduate,22781.7,677.15,1
52,female,general,50462.21,100-900,high_school,33071.09,654.88,1
29,male,obc,76567.35,202-603,graduate,30549.25,,1
61,female,sc,50221.28,301-800,high_school,35343.1,,1
33,male,st,62181.51,401-409,postgraduate,44560.95,700.67,0
63,male,general,99262.4,102-805,graduate,48526.24,675.59,1
37,female,obc,81943.38,200-711,graduate,31585.04,739.06,0
53,male,obc,82937.34,200-616,postgraduate,20861.35,727.14,0
43,male,general,96065.87,100-992,postgraduate,25556.52,731.72,1
24,male,obc,84994.55,202-522,graduate,39159.29,690.5,0
25,male,general,86185.21,101-656,postgraduate,16960.98,768.24,1
38,female,general,69654.06,100-558,graduate,38028.95,711.69,0
29,female,general,57713.72,102-334,high_school,23470.68,650.68,1
47,male,st,70682.39,400-396,graduate,27044.13,635.49,0
27,male,general,72329.92,100-979,postgraduate,17730.81,641.69,1
46,male,general,95904.24,101-452,high_school,13086.47,712.39,1
30,male,sc,98438.13,300-710,high_school,22490.48,606.76,0
28,female,st,63902.32,400-609,high_school,36727.11,688.53,0
37,female,obc,83887.91,200-899,high_school,18682.35,,0
46,male,general,85556.78,102-781,graduate,39512.69,,1
38,male,obc,102911.33,200-172,graduate,19844.14,619.96,1
36,non-binary,general,61063.14,101-419,postgraduate,15385.96,678.69,1
35,female,obc,72929.62,202-740,graduate,27282.73,,1
35,male,general,118018.62,101-245,high_school,31111.65,642.82,0
38,male,general,101977.34,100-552,graduate,26692.79,565.82,1
57,male,general,118265.36,100-385,high_school,26358.58,850.0,1
46,non-binary,obc,64117.75,200-158,high_school,39426.64,741.48,0
39,male,general,93120.77,101-996,postgraduate,25854.23,731.28,1
53,male,general,82180.43,102-935,graduate,20766.34,769.53,1
44,non-binary,obc,72987.06,201-772,high_school,14803.27,685.08,0
62,female,sc,59275.43,300-280,high_school,36462.72,672.57,0
45,male,general,95364.49,102-988,high_school,21168.9,754.57,1
30,male,obc,84362.05,202-667,high_school,22047.07,754.2,1
45,male,obc,84129.98,200-968,graduate,34466.91,713.84,1
55,female,general,71832.39,100-138,graduate,43487.33,,1
30,male,st,79769.98,401-255,graduate,27261.99,611.87,0
29,female,sc,39374.76,300-708,postgraduate,23767.02,,0
47,female,general,40438.0,102-915,postgraduate,24949.13,773.71,1
59,female,general,58663.16,100-258,graduate,20900.16,724.24,1
35,female,general,47648.24,102-385,high_school,21797.37,599.59,1
43,male,general,83302.02,100-628,graduate,21845.6,650.79,1
49,male,obc,85073.73,201-998,high_school,33196.55,764.75,1
50,female,st,51954.61,400-818,postgraduate,24206.46,705.04,0
27,male,sc,74175.92,301-930,graduate,37233.81,,0
38,male,general,125676.82,101-706,graduate,23953.51,691.66,1
64,male,obc,73344.56,202-888,high_school,21696.74,675.4,1
60,male,general,111928.97,101-555,high_school,36500.88,651.17,1
54,male,obc,88724.05,201-211,graduate,25193.95,634.15,1
22,female,general,57794.63,100-737,postgraduate,23862.09,,1
39,female,st,62226.06,400-640,postgraduate,25302.05,693.06,0
23,female,sc,49159.71,300-536,graduate,38199.85,718.89,1
34,female,general,55702.49,102-347,postgraduate,27754.7,710.07,1
59,male,obc,116057.34,202-804,graduate,36245.36,757.48,0
38,female,obc,32277.56,202-837,high_school,22888.38,705.01,1
28,male,sc,80071.77,301-427,high_school,34804.64,725.3,0
52,male,obc,93661.0,202-934,graduate,27139.16,689.2,1
54,non-binary,general,96212.32,100-432,high_school,32943.18,627.89,1
49,male,obc,85421.97,201-196,graduate,33699.82,667.59,1
56,male,general,132254.21,100-249,high_school,16525.42,712.45,1
51,male,obc,101627.67,202-544,postgraduate,25647.62,717.27,1
48,male,general,61857.9,101-171,graduate,33614.78,,0
60,male,obc,70648.44,201-745,high_school,35048.37,654.7,0
35,female,sc,58817.08,301-814,graduate,36280.91,692.43,0
41,female,general,50985.87,100-593,high_school,25942.55,672.9,1
45,male,general,102669.67,101-903,high_school,38861.89,769.34,1
50,female,obc,56647.78,202-957,postgraduate,19085.14,700.7,0
41,male,general,78255.63,100-502,postgraduate,11547.11,701.76,1
40,female,obc,49495.75,202-180,postgraduate,22501.5,678.04,0
28,male,obc,102926.79,201-307,graduate,35762.58,667.62,1
49,male,general,66678.65,100-691,graduate,15224.14,600.32,1
26,male,sc,98133.85,300-464,high_school,11771.28,610.63,1
41,female,obc,78043.52,200-715,graduate,9515.42,689.84,0
38,female,obc,58360.3,201-699,graduate,31623.5,,0
55,female,general,47337.8,102-644,graduate,11971.56,690.14,0
41,female,general,74782.1,100-241,high_school,29941.27,731.78,1
21,male,general,88190.97,102-357,high_school,22047.22,685.11,1
43,male,st,60788.35,400-439,graduate,18064.62,660.84,1
30,male,sc,110227.96,301-841,graduate,16011.5,668.45,0
37,male,sc,71118.21,300-713,high_school,26856.62,693.41,0
34,male,general,74389.89,101-679,graduate,18212.58,659.1,1
28,male,obc,94990.71,202-704,high_school,24955.24,,0
62,male,sc,82550.14,300-552,high_school,28612.66,679.38,0
32,female,obc,83806.64,202-135,high_school,30513.95,693.84,0
43,male,general,89672.72,101-280,graduate,33408.88,635.09,0
57,female,sc,50320.61,301-226,high_school,26482.56,738.57,0
37,female,general,71693.2,101-157,high_school,15549.19,759.14,1
62,male,general,97793.25,102-387,graduate,29191.55,605.03,1
38,male,st,85220.53,400-808,high_school,30905.83,702.05,0
62,female,obc,66807.32,201-203,graduate,23365.97,,0
40,female,general,69304.63,102-200,high_school,22408.87,695.62,1
21,male,obc,85169.24,201-211,postgraduate,47276.6,704.87,1
59,male,st,93657.49,401-342,graduate,13362.54,557.08,0
59,female,general,61961.44,102-281,postgraduate,29443.07,721.77,1
63,female,sc,66760.9,301-112,graduate,34414.28,741.18,1
26,male,general,114428.67,100-348,graduate,21928.61,747.36,1
58,male,general,85514.43,102-995,high_school,23483.35,,1
36,female,obc,96662.77,201-402,graduate,21386.8,,1
58,male,obc,81023.42,200-289,high_school,25002.0,650.36,1
63,female,general,57124.57,101-545,graduate,33095.43,574.66,1
29,male,general,102559.87,102-306,postgraduate,23216.13,645.87,1
37,male,obc,97181.87,200-603,high_school,52995.33,,0
32,male,obc,92005.41,200-460,postgraduate,20925.36,698.4,0
34,male,obc,102455.52,202-906,high_school,37397.64,590.27,1
47,female,sc,59036.82,301-934,high_school,29895.32,626.12,0
39,male,general,123920.39,100-741,postgraduate,25976.26,651.43,1
49,non-binary,obc,71754.84,202-293,high_school,38236.85,722.36,0
50,male,obc,79037.09,202-526,graduate,10599.31,832.78,1
29,female,obc,55276.07,202-374,graduate,28826.61,696.67,0
22,female,general,73598.54,102-817,graduate,18552.58,623.23,1
53,female,general,73803.32,102-126,high_school,21076.11,642.65,1
28,male,general,97890.66,100-695,postgraduate,20652.98,716.19,1
29,female,general,55106.95,101-390,postgraduate,16325.58,605.97,0
47,female,st,69521.07,401-532,high_school,10126.78,740.32,1
32,non-binary,obc,99617.87,201-390,graduate,28499.06,695.04,1
29,male,obc,91409.15,202-427,high_school,24407.17,,0
34,male,obc,116348.47,200-706,graduate,22294.68,,0
43,male,obc,103127.58,200-635,graduate,31832.57,,1
58,female,obc,94061.62,201-319,postgraduate,29067.41,,1
64,non-binary,obc,79117.02,202-139,graduate,22598.47,688.45,0
53,male,obc,92912.44,202-869,postgraduate,52458.31,671.36,0
60,female,general,78793.62,100-542,high_school,34161.9,592.89,1
44,female,obc,56929.81,200-656,high_school,47003.21,667.31,1
38,male,obc,96699.64,201-539,graduate,21265.41,613.43,0
57,male,sc,102130.03,301-656,graduate,27247.29,644.14,0
34,female,st,65473.15,401-663,graduate,13855.58,703.8,0
56,female,sc,55066.59,300-113,postgraduate,22025.7,718.64,0
64,male,obc,93805.82,200-579,graduate,19744.37,,1
38,female,general,77607.47,101-551,graduate,51959.55,631.38,1
48,female,obc,73142.25,202-186,high_school,18767.7,644.39,0
55,female,sc,66000.9,301-770,high_school,22893.7,,1
55,female,st,58752.13,401-312,high_school,11916.97,562.46,1
30,female,sc,43956.38,300-149,graduate,29803.51,684.03,0
63,male,general,85687.86,100-822,postgraduate,16897.97,,0
43,male,obc,97456.33,201-877,graduate,33266.91,684.19,1
22,male,sc,95140.43,301-316,graduate,8905.08,599.73,0
26,male,obc,100827.11,202-718,graduate,23905.39,613.66,1
53,female,obc,53546.97,200-104,high_school,8387.8,716.77,1
39,male,obc,88883.66,202-748,postgraduate,20585.38,681.35,1
25,male,obc,74560.1,200-517,graduate,22415.08,576.33,1
43,male,general,75520.0,102-812,postgraduate,19608.72,649.27,1
47,male,general,96140.71,102-453,high_school,20498.05,694.41,1
24,male,sc,102514.19,300-415,graduate,33740.51,,0
36,female,st,55397.26,401-855,high_school,44570.09,661.13,0
41,female,sc,82213.9,301-134,graduate,28053.76,693.42,1
55,male,general,92702.54,101-268,graduate,17259.61,,1
49,female,general,67437.04,101-470,high_school,25576.7,625.43,1
24,female,general,53125.9,101-636,graduate,21811.58,681.23,1
48,male,sc,78638.58,301-104,high_school,33004.54,664.2,0
60,female,obc,46340.86,202-617,graduate,27590.75,774.83,1
23,male,st,60365.28,401-440,postgraduate,10799.85,,1
64,male,general,78578.96,100-666,postgraduate,34881.42,687.42,1
25,female,obc,64193.85,201-915,high_school,33701.56,694.29,1
48,male,sc,73186.11,301-496,high_school,38455.26,662.27,0
36,female,general,60001.78,100-598,postgraduate,20352.03,640.4,1
53,female,st,59738.19,401-516,graduate,27708.76,,0
58,female,obc,41316.82,201-206,graduate,14337.01,705.74,0
58,female,general,68134.5,101-813,postgraduate,24538.8,794.54,1
59,female,general,78873.06,101-895,postgraduate,28572.87,720.83,1
56,non-binary,sc,78083.83,300-829,graduate,19275.5,721.76,0
34,male,obc,98231.94,201-951,high_school,28081.06,719.48,1
41,male,sc,82769.45,301-520,graduate,26512.0,,0
52,female,sc,46767.66,300-686,graduate,20951.47,610.81,1
28,male,obc,89846.98,202-251,high_school,37577.24,,1
46,male,sc,106648.49,301-978,postgraduate,22890.02,717.84,1
44,male,st,85822.93,401-621,high_school,26195.64,758.19,0
64,female,general,65503.65,102-335,graduate,11797.87,720.37,1
23,male,sc,91391.7,301-824,graduate,29672.72,670.82,0
25,male,general,95696.14,102-627,postgraduate,20707.96,772.22,1
22,male,general,98161.1,101-953,graduate,33614.9,655.6,1
45,male,general,91545.96,102-792,high_school,13199.68,616.85,1
45,female,sc,49690.87,301-888,graduate,28876.27,693.91,0
47,male,general,108944.0,101-591,graduate,5361.49,751.05,1
31,female,obc,35695.1,202-565,graduate,30542.81,,1
34,female,obc,69700.42,200-780,graduate,23426.78,586.24,0
39,male,general,88325.46,101-194,graduate,28594.18,682.07,1
23,female,sc,28827.03,300-148,high_school,19598.54,722.43,0
54,female,st,40355.47,401-984,postgraduate,16456.31,,0
23,female,general,66495.35,100-923,graduate,21089.47,733.76,1
50,male,general,96420.71,102-959,postgraduate,26728.11,604.83,1
40,male,st,92360.06,400-156,graduate,30189.14,719.87,0
64,non-binary,general,87812.26,102-342,graduate,27734.59,,1
51,female,general,45345.99,101-910,high_school,16569.15,598.88,1
41,female,st,59285.05,400-180,high_school,41539.11,714.03,0
51,female,sc,65699.62,301-505,postgraduate,27995.33,746.87,1
26,male,obc,94064.92,200-406,graduate,19398.72,679.5,1
28,female,obc,70034.18,201-890,graduate,28817.98,811.74,1
42,male,st,54944.71,400-565,high_school,27303.89,623.76,0
58,female,obc,49136.99,200-361,postgraduate,23422.0,623.05,0
57,male,obc,110124.66,200-571,postgraduate,22364.9,663.38,1
37,male,sc,79584.08,301-201,high_school,33863.84,,1
33,female,obc,94123.45,200-757,graduate,40550.63,695.59,0
63,female,obc,45102.09,200-655,high_school,6675.97,639.14,1
45,female,general,88892.81,100-640,postgraduate,36074.82,711.21,1
26,male,obc,82450.12,202-493,graduate,25179.37,709.9,0
30,male,obc,103074.1,201-364,graduate,27130.21,768.74,1
57,non-binary,general,72364.65,100-158,postgraduate,37164.78,653.03,1
60,male,obc,92619.49,201-951,graduate,2000.0,,1
60,male,sc,91837.61,300-474,postgraduate,32333.1,713.32,1
21,female,general,58413.05,102-545,high_school,36542.47,679.6,1
57,male,general,106215.49,102-437,postgraduate,18802.45,,1
25,female,general,63277.77,101-988,postgraduate,12454.42,566.49,0
56,male,general,97492.7,101-815,postgraduate,39759.36,684.59,0
59,female,sc,18467.6,301-186,postgraduate,9192.47,712.75,0
36,female,obc,58277.31,200-646,high_school,28767.85,676.82,0
29,female,general,84689.59,101-535,graduate,34207.98,636.97,1
52,female,sc,65225.48,300-813,high_school,28569.39,587.64,0
24,male,general,107411.64,102-996,graduate,30081.69,704.92,1
46,female,general,67746.45,100-769,graduate,22614.82,681.82,0
35,female,sc,78967.84,301-877,high_school,29164.49,756.45,0
39,female,obc,67038.14,201-551,graduate,18623.78,600.28,0
57,female,sc,46258.6,300-435,graduate,19789.5,654.13,0
64,female,sc,67471.97,300-678,graduate,25319.91,607.33,0
38,female,st,66916.38,400-773,high_school,11141.41,736.39,0
33,female,general,75814.28,102-304,postgraduate,30193.36,748.15,1
57,male,sc,77858.93,300-552,graduate,2673.35,785.74,1
39,male,obc,94940.61,202-202,postgraduate,28265.34,,1
29,female,general,86506.55,101-294,graduate,29111.85,723.41,1
60,male,st,88685.7,401-892,high_school,17849.32,703.98,1
64,female,general,46311.32,100-230,graduate,13894.3,711.52,1
33,female,sc,46697.31,300-829,postgraduate,21326.47,682.7,0
27,male,obc,81546.29,202-434,postgraduate,30757.1,714.04,0
27,female,obc,52439.47,200-696,postgraduate,28111.29,,1
47,female,general,37442.02,102-918,high_school,14996.2,692.03,1
34,female,st,80468.09,400-802,graduate,25951.13,681.32,0
48,male,obc,78731.97,202-842,high_school,27357.61,690.89,1
54,female,general,55744.72,101-334,graduate,26976.13,,1
21,male,general,67816.08,101-425,postgraduate,16120.68,693.55,1
58,female,sc,67630.01,301-758,graduate,26401.32,669.94,0
22,male,general,93727.89,102-798,graduate,33259.71,,1
26,female,obc,58087.21,201-810,graduate,29832.66,737.42,0
52,female,obc,58827.98,201-765,graduate,28703.32,,0
48,female,general,75229.26,100-308,high_school,39784.14,,1
64,male,obc,84279.7,200-359,high_school,26510.12,695.88,1
45,female,general,39155.39,102-946,graduate,17422.82,693.58,1
39,female,st,35918.5,400-597,postgraduate,17451.32,690.98,0
50,male,sc,64691.4,301-778,high_school,26584.24,742.15,0
54,non-binary,general,80354.45,101-638,graduate,12062.11,,1
50,female,obc,76020.27,200-931,graduate,22201.15,705.34,0
37,non-binary,obc,93021.28,200-881,high_school,29177.56,789.77,0
63,non-binary,st,40611.48,401-334,graduate,35540.31,754.96,1
34,female,general,75683.78,101-895,postgraduate,11103.88,748.67,1
36,female,obc,54389.0,201-369,graduate,25891.7,726.31,1
33,female,st,94928.41,400-496,graduate,24385.87,647.23,0
34,male,general,114369.76,100-865,postgraduate,25337.55,,1
30,female,obc,86826.54,202-391,high_school,26274.09,639.19,1
46,female,general,78234.16,100-361,high_school,24715.0,617.38,1
53,female,obc,68346.43,201-701,graduate,37529.88,732.06,0
39,female,general,61363.84,100-998,high_school,36195.97,760.76,0
61,male,st,73609.51,401-217,high_school,44289.6,703.89,0
41,male,general,83798.53,100-730,postgraduate,24904.85,724.26,1
41,male,general,103646.06,101-573,high_school,21303.79,696.14,1
24,male,sc,105345.64,300-469,high_school,16290.14,711.28,0
60,male,sc,78504.69,301-774,high_school,20325.06,563.56,0
27,male,obc,80887.12,201-598,high_school,31431.14,697.31,0
28,female,sc,34730.95,300-817,postgraduate,32816.73,656.6,1
62,male,general,98425.68,102-768,postgraduate,31079.63,,1
43,male,obc,108209.74,202-985,high_school,19019.79,692.42,0
24,male,general,112910.58,102-828,high_school,19068.33,640.64,0
40,male,general,114298.14,101-160,graduate,42608.18,620.84,1
46,male,st,87815.69,400-800,graduate,17512.06,638.97,0
21,female,obc,64262.64,202-684,graduate,37748.72,600.34,0
54,female,general,84951.53,102-180,high_school,28641.18,616.46,1
50,male,general,79459.14,101-644,graduate,18406.61,624.02,1
21,female,st,47828.17,400-774,graduate,14339.63,601.07,0
48,male,general,118951.87,101-277,postgraduate,18799.73,709.08,1
30,male,general,79955.52,102-490,graduate,28758.68,,1
53,female,general,66517.59,101-587,high_school,16813.35,577.53,1
37,female,general,75838.63,101-471,postgraduate,38989.69,657.93,1
29,female,general,68157.78,102-887,graduate,23129.26,618.77,1
43,male,st,98091.85,400-251,graduate,31304.02,760.25,0
40,male,general,116359.49,100-793,high_school,30577.4,687.31,1
36,male,obc,97715.3,200-799,postgraduate,39597.11,599.12,1
59,male,sc,102960.88,301-502,postgraduate,21058.27,711.28,0
49,non-binary,obc,59498.54,200-584,graduate,25954.74,684.67,0
